,2015,2016,2017,2018,2019,2020
07-01,1.0642794370651245,0.6892102956771851,,,0.9781134724617004,0.7774648070335388
07-02,1.0642794370651245,,,0.9944324493408203,0.9781134724617004,0.7774648070335388
07-03,,,0.6373343467712402,0.9944324493408203,0.9781134724617004,
07-05,,0.6892102956771851,0.6373343467712402,0.9944324493408203,0.9781134724617004,
07-06,1.0642794370651245,0.6892102956771851,0.6373343467712402,0.9944324493408203,,0.7774648070335388
07-07,1.1165140867233276,0.6892102956771851,0.6373343467712402,,,0.7774648070335388
07-08,1.1165140867233276,0.6892102956771851,,,0.9781134724617004,0.7774648070335388
07-09,1.1165140867233276,,,0.9944324493408203,0.9781134724617004,0.7774648070335388
07-10,1.1034554243087769,,0.6373343467712402,0.9944324493408203,0.9781134724617004,0.7774648070335388
07-11,,0.6892102956771851,0.6373343467712402,0.9944324493408203,0.9781134724617004,
07-12,,0.6892102956771851,0.6373343467712402,0.9944324493408203,0.9781134724617004,
07-13,1.1034554243087769,1.148683786392212,0.6373343467712402,0.9944324493408203,,0.7774648070335388
07-14,1.1034554243087769,1.148683786392212,0.6373343467712402,,,0.7774648070335388
07-15,1.1034554243087769,1.148683786392212,,,0.9781134724617004,0.8163380026817322
07-16,1.1034554243087769,,,0.9944324493408203,0.9781134724617004,0.8163380026817322
07-17,1.1034554243087769,,0.6373343467712402,0.9944324493408203,0.9781134724617004,0.8163380026817322
07-18,,1.148683786392212,0.6373343467712402,0.9944324493408203,0.9781134724617004,
07-19,,0.765789270401001,0.6373343467712402,0.9944324493408203,0.9781134724617004,
07-20,1.1034554243087769,0.765789270401001,0.6373343467712402,0.9944324493408203,,0.8163380026817322
07-21,1.1034554243087769,0.765789270401001,0.6373343467712402,,,0.8163380026817322
07-22,1.1034554243087769,0.765789270401001,,,0.9781134724617004,0.8163380026817322
07-23,1.1034554243087769,,,0.9944324493408203,0.9781134724617004,0.8163380026817322
07-24,1.1034554243087769,,0.6373343467712402,0.9944324493408203,0.9781134724617004,0.8163380026817322
07-25,,0.765789270401001,0.6373343467712402,0.9944324493408203,0.9781134724617004,
07-26,,0.765789270401001,0.6373343467712402,0.9944324493408203,0.9781134724617004,
07-27,1.0642794370651245,0.765789270401001,0.6373343467712402,0.9944324493408203,,0.8163380026817322
07-28,1.0642794370651245,0.765789270401001,0.6373343467712402,,,0.8163380026817322
07-29,1.0642794370651245,0.765789270401001,,,0.9781134724617004,0.8163380026817322
07-30,1.0642794370651245,,,0.9944324493408203,0.9781134724617004,0.8163380026817322
07-31,1.1034554243087769,,0.6373343467712402,0.9944324493408203,0.9781134724617004,0.8163380026817322
08-01,,0.765789270401001,0.6373343467712402,0.9944324493408203,0.9781134724617004,
08-02,,0.765789270401001,0.6373343467712402,0.9944324493408203,0.9781134724617004,
08-03,1.1034554243087769,1.0108418464660645,0.6373343467712402,0.9944324493408203,,0.6802816390991211
08-04,1.1034554243087769,1.018499732017517,0.6373343467712402,,,0.6802816390991211
08-05,1.1034554243087769,1.018499732017517,,,0.9781134724617004,0.6802816390991211
08-06,1.1034554243087769,,,0.9944324493408203,0.9781134724617004,0.6802816390991211
08-07,1.1034554243087769,,0.6373343467712402,0.9944324493408203,0.9781134724617004,0.6802816390991211
08-08,,1.018499732017517,0.6373343467712402,0.9944324493408203,0.9781134724617004,
08-09,,1.018499732017517,0.6373343467712402,0.9504311680793762,0.9781134724617004,
08-10,1.1034554243087769,1.018499732017517,0.6373343467712402,0.9504311680793762,,0.6802816390991211
08-11,1.1034554243087769,1.018499732017517,0.6373343467712402,,,0.6802816390991211
08-12,1.1034554243087769,1.018499732017517,,,0.9781134724617004,0.6802816390991211
08-13,0.9380481243133545,,,0.9504311680793762,0.9781134724617004,0.6802816390991211
08-14,0.9380481243133545,,0.6373343467712402,0.9504311680793762,0.9781134724617004,0.6802816390991211
08-15,,1.018499732017517,0.6373343467712402,0.9504311680793762,0.9781134724617004,
08-16,,1.018499732017517,0.6373343467712402,0.9504311680793762,0.9781134724617004,
08-17,0.9380481243133545,1.1027365922927856,0.6373343467712402,0.9504311680793762,,0.6802816390991211
08-18,0.9380481243133545,1.1027365922927856,0.6373343467712402,,,0.6802816390991211
08-19,0.9010463356971741,1.064447045326233,,,0.9781134724617004,0.6802816390991211
08-20,0.6529321074485779,,,0.9504311680793762,0.9781134724617004,0.6802816390991211
08-21,0.6529321074485779,,0.6373343467712402,0.9504311680793762,0.9781134724617004,0.6802816390991211
08-22,,1.064447045326233,0.6373343467712402,0.9504311680793762,0.9781134724617004,
08-23,,1.064447045326233,0.6373343467712402,0.9592313170433044,0.9781134724617004,
08-24,0.8292238712310791,0.727499783039093,0.6373343467712402,0.9592313170433044,,0.6899999380111694
08-25,0.8292238712310791,0.727499783039093,0.6373343467712402,,,0.6899999380111694
08-26,0.9141051769256592,1.0338155031204224,,,0.9781134724617004,0.6899999380111694
08-27,0.9141051769256592,,,0.9592313170433044,0.9781134724617004,0.6899999380111694
08-28,0.9141051769256592,,0.6373343467712402,0.9592313170433044,0.9781134724617004,0.6899999380111694
08-29,,0.9802101850509644,0.6373343467712402,1.232040286064148,0.9781134724617004,
08-30,,0.9802101850509644,0.9002346992492676,1.232040286064148,0.9781134724617004,
08-31,0.9141051769256592,0.9802101850509644,0.9002346992492676,1.232040286064148,,0.6899999380111694
09-01,0.9141051769256592,0.9802101850509644,0.9002346992492676,,,0.6899999380111694
09-02,0.8945170044898987,0.9802101850509644,,,,0.6899999380111694
09-03,0.8945170044898987,,,,0.9781134724617004,0.6899999380111694
09-04,0.8945170044898987,,,1.232040286064148,0.9781134724617004,0.6899999380111694
09-05,,,0.9002346992492676,1.232040286064148,0.9781134724617004,
09-06,,1.0108418464660645,0.9002346992492676,1.232040286064148,0.9781134724617004,
09-07,,1.0108418464660645,0.9002346992492676,1.232040286064148,,
09-08,0.8945170044898987,1.0108418464660645,0.9002346992492676,,,0.6899999380111694
09-09,0.8945170044898987,1.041473388671875,,,0.9781134724617004,0.6899999380111694
09-10,0.8683997988700867,,,1.232040286064148,0.9135211110115051,0.6899999380111694
09-11,0.8683997988700867,,0.6054675579071045,1.232040286064148,0.9135211110115051,0.6899999380111694
09-12,,1.041473388671875,0.6054675579071045,1.232040286064148,0.9135211110115051,
09-13,,1.041473388671875,0.6054675579071045,1.232040286064148,0.9135211110115051,
09-14,0.8683997988700867,0.9648944735527039,0.6054675579071045,1.232040286064148,,0.6899999380111694
09-15,0.8683997988700867,0.9648944735527039,0.6054675579071045,,,0.6899999380111694
09-16,0.7835185527801514,0.9648944735527039,,,0.9135211110115051,0.6899999380111694
09-17,0.7835185527801514,,,1.232040286064148,0.9135211110115051,0.6899999380111694
09-18,0.7835185527801514,,0.6054675579071045,1.232040286064148,0.9135211110115051,
09-19,,0.9181812405586243,0.6054675579071045,1.232040286064148,0.9135211110115051,
09-20,,0.9266050457954407,0.6054675579071045,1.232040286064148,0.9135211110115051,
09-21,0.7835185527801514,0.949578583240509,0.6054675579071045,1.232040286064148,,0.6899999380111694
09-22,0.8879877924919128,0.9878681898117065,0.6054675579071045,,,0.6899999380111694
09-23,0.8879877924919128,0.9878681898117065,,,0.9135211110115051,0.6899999380111694
09-24,0.9010463356971741,,,1.232040286064148,0.9135211110115051,0.6899999380111694
09-25,0.8610215783119202,,0.6054675579071045,1.232040286064148,0.9135211110115051,0.6899999380111694
09-26,,0.9878681898117065,0.6054675579071045,1.232040286064148,0.9135211110115051,
09-27,,0.9878681898117065,0.6054675579071045,1.232040286064148,0.9135211110115051,
09-28,0.9166296124458313,0.9878681898117065,0.6054675579071045,0.9504311680793762,,0.7099999785423279
09-29,0.910582423210144,0.9878681898117065,0.6054675579071045,,,0.7099999785423279
09-30,0.910582423210144,0.9878681898117065,,,0.9135211110115051,0.7099999785423279
10-01,0.910582423210144,,,0.9504311680793762,0.9135211110115051,0.7099999785423279
10-02,0.910582423210144,,0.6054675579071045,0.9504311680793762,0.9135211110115051,0.7099999785423279
10-03,,0.9878681898117065,0.6054675579071045,0.9504311680793762,0.9135211110115051,
10-04,,0.9878681898117065,0.6054675579071045,0.9504311680793762,0.9135211110115051,
10-05,0.910582423210144,0.9878681898117065,0.6054675579071045,0.9504311680793762,,0.7099999785423279
10-06,0.9731415510177612,0.9799016118049622,0.6054675579071045,,,0.7099999785423279
10-07,0.9731415510177612,0.9799016118049622,,,0.9135211110115051,0.7099999785423279
10-08,0.9731415510177612,,,0.9504311680793762,0.9135211110115051,0.7099999785423279
10-09,0.9731415510177612,,0.6054675579071045,0.9504311680793762,0.9135211110115051,0.7099999785423279
10-10,,1.0038014650344849,0.6481061577796936,0.9504311680793762,0.9135211110115051,
10-11,,1.0038014650344849,0.6481061577796936,0.996568500995636,0.9135211110115051,
10-12,0.9731415510177612,1.0038014650344849,0.6481061577796936,0.996568500995636,,0.7099999785423279
10-13,0.9731415510177612,0.9560015201568604,0.6481061577796936,,,0.7099999785423279
10-14,1.0357005596160889,0.9560015201568604,,,0.9135211110115051,0.7400000095367432
10-15,1.0357005596160889,,,0.996568500995636,0.9621126651763916,0.7400000095367432
10-16,1.0357005596160889,,0.6481061577796936,0.996568500995636,0.9621126651763916,0.7400000095367432
10-17,,0.9560015201568604,0.6481061577796936,0.996568500995636,0.9621126651763916,
10-18,,0.9560015201568604,0.6481061577796936,0.996568500995636,0.9621126651763916,
10-19,1.0357005596160889,0.9560015201568604,0.6481061577796936,0.996568500995636,,0.7400000095367432
10-20,1.0357005596160889,0.9560015201568604,0.6481061577796936,,,0.7400000095367432
10-21,1.0357005596160889,0.9560015201568604,,,0.9621126651763916,0.7400000095367432
10-22,1.0357005596160889,,,0.996568500995636,0.9621126651763916,0.7400000095367432
10-23,1.0357005596160889,,0.6481061577796936,0.996568500995636,0.9621126651763916,0.7400000095367432
10-24,,0.9560015201568604,0.6481061577796936,0.996568500995636,0.9621126651763916,
10-25,,0.9560015201568604,0.6481061577796936,0.7381989359855652,0.9621126651763916,
10-26,1.0357005596160889,0.9560015201568604,0.6481061577796936,0.7381989359855652,,0.7400000095367432
10-27,1.0357005596160889,0.9560015201568604,0.6481061577796936,,,0.7400000095367432
10-28,1.0357005596160889,0.9560015201568604,,,0.9621126651763916,0.7400000095367432
10-29,1.0357005596160889,,,0.7381989359855652,0.9621126651763916,0.7400000095367432
10-30,1.0148475170135498,,0.6481061577796936,0.7381989359855652,0.9621126651763916,0.7400000095367432
10-31,,0.9560015201568604,1.057436227798462,0.7381989359855652,0.9621126651763916,
11-01,,0.9560015201568604,1.057436227798462,0.7381989359855652,0.9621126651763916,
11-02,1.0148475170135498,0.9241347908973694,1.057436227798462,0.7381989359855652,,0.7400000095367432
11-03,1.0148475170135498,0.9002346992492676,1.057436227798462,,,0.7400000095367432
11-04,1.0148475170135498,0.9002346992492676,,,0.9621126651763916,0.7400000095367432
11-05,1.0148475170135498,,,0.7381989359855652,0.9621126651763916,0.7400000095367432
11-06,1.0148475170135498,,1.057436227798462,0.7381989359855652,0.9621126651763916,0.7400000095367432
11-07,,0.9002346992492676,1.057436227798462,0.7381989359855652,0.9621126651763916,
11-08,,0.9002346992492676,1.057436227798462,0.7381989359855652,0.9621126651763916,
11-09,0.962158739566803,0.9002346992492676,1.057436227798462,0.7381989359855652,,0.7400000095367432
11-10,0.962158739566803,0.9002346992492676,1.057436227798462,,,0.7400000095367432
11-11,0.9616027474403381,0.9002346992492676,,,0.9621126651763916,0.7400000095367432
11-12,0.9616027474403381,,,0.7381989359855652,0.9621126651763916,
11-13,0.9453374147415161,,1.057436227798462,0.7381989359855652,0.9621126651763916,
11-14,,0.9002346992492676,1.057436227798462,0.7381989359855652,0.9621126651763916,
11-15,,0.9002346992492676,1.057436227798462,0.7381989359855652,0.9621126651763916,
11-16,0.9453374147415161,0.9002346992492676,1.057436227798462,0.7381989359855652,,
11-17,0.9453374147415161,0.5178340673446655,1.057436227798462,,,
11-18,0.9939944744110107,0.5178340673446655,,,0.9621126651763916,
11-19,0.9939944744110107,,,0.7381989359855652,0.9621126651763916,
11-20,1.0217986106872559,,1.057436227798462,0.7381989359855652,0.9621126651763916,
11-21,,0.5178340673446655,1.057436227798462,0.7381989359855652,0.9718309640884399,
11-22,,0.7887012362480164,1.057436227798462,,0.9718309640884399,
11-23,1.0217986106872559,0.7887012362480164,,0.7381989359855652,,
11-24,1.0217986106872559,,1.057436227798462,,,
11-25,0.9522883296012878,0.7887012362480164,,,0.9718309640884399,
11-26,,,,0.7381989359855652,0.9718309640884399,
11-27,0.9522883296012878,,1.057436227798462,0.7381989359855652,0.9718309640884399,
11-28,,0.7887012362480164,1.057436227798462,0.7381989359855652,,
11-29,,0.7887012362480164,1.057436227798462,0.7381989359855652,0.9718309640884399,
11-30,0.9522883296012878,0.7887012362480164,1.057436227798462,0.7381989359855652,,
12-01,0.9522883296012878,0.7887012362480164,1.5349881649017334,,,
12-02,0.9522883296012878,0.7887012362480164,,,0.9718309640884399,
12-03,0.9522883296012878,,,0.7381989359855652,0.9718309640884399,
12-04,0.9522883296012878,,1.5349881649017334,0.7381989359855652,0.9718309640884399,
12-05,,0.7887012362480164,1.5349881649017334,,0.9718309640884399,
12-06,,0.7887012362480164,1.5349881649017334,0.7381989359855652,0.9718309640884399,
12-07,0.9522883296012878,0.7887012362480164,1.1427134275436401,0.7381989359855652,,
12-08,0.9522883296012878,0.7887012362480164,1.1427134275436401,,,
12-09,0.9383863806724548,0.7807345390319824,,,0.9718309640884399,
12-10,0.9383863806724548,,,0.7381989359855652,0.9718309640884399,
12-11,0.9592393636703491,,1.1427134275436401,0.7381989359855652,0.9718309640884399,
12-12,,0.7807345390319824,1.1427134275436401,0.7381989359855652,0.9426760673522949,
12-13,,0.7807345390319824,1.1427134275436401,0.7381989359855652,0.9426760673522949,
12-14,0.9383863806724548,0.7807345390319824,1.1427134275436401,0.7381989359855652,,
12-15,0.9036311507225037,0.7807345390319824,1.1427134275436401,,,
12-16,0.9036311507225037,0.7807345390319824,,,0.9426760673522949,
12-17,0.9731415510177612,,,0.8489287495613098,0.9426760673522949,
12-18,0.9036311507225037,,1.1427134275436401,0.8489287495613098,0.9791197180747986,
12-19,,0.7807345390319824,1.1427134275436401,0.8489287495613098,0.9791197180747986,
12-20,,0.7807345390319824,1.1427134275436401,0.8489287495613098,0.9791197180747986,
12-21,0.9036311507225037,0.7807345390319824,1.1427134275436401,0.8489287495613098,,
12-22,0.9731415510177612,0.7807345390319824,1.1427134275436401,,,
12-23,1.0009455680847168,0.7488678097724915,,,0.9791197180747986,
12-24,1.0217986106872559,,,0.8489287495613098,0.9791197180747986,
12-26,,,1.0233255624771118,0.8489287495613098,0.9791197180747986,
12-27,,0.7488678097724915,1.0233255624771118,0.8489287495613098,0.9791197180747986,
12-28,0.9939944744110107,0.7488678097724915,1.0233255624771118,0.8489287495613098,,
12-29,1.0426514148712158,0.4780007600784302,1.0233255624771118,,,
12-30,1.0078965425491333,0.4780007600784302,,,0.9791197180747986,
12-31,1.0078965425491333,,,0.8581562042236328,0.9791197180747986,
